	d1	d2	chat	sentences	date
6952	-3.3831868	31.025013	Seu Panorama	Já na Colômbia, *a capital Bogotá vai suspender a maioria das restrições implementadas para conter a propagação do novo coronavírus*, informou a CNN (	2020-09-22
6953	0.9864073	29.27652	Seu Panorama	 *A justificativa é de que um novo surto na cidade de oito milhões de habitantes é inevitável*	2020-09-22
6954	0.08355422	22.25858	Seu Panorama	 Bogotá começou as medidas de quarentena na segunda quinzena de março e, a partir desta terça-feira (22), vai suspender inclusive as regras que determinam os horários em que as pessoas podem fazer compras ou ir aos bancos	2020-09-22
6955	-8.057569	32.410667	Seu Panorama	782 novos infectados e 429 mortos por coronavírus* nas últimas 24 horas	2020-09-22
6956	-17.56361	31.53817	Seu Panorama	ly/GfZuhRv) noticiou que este é *o número mais alto de toda pandemia*	2020-09-22
6957	-3.90976	-41.256104	Seu Panorama	O *Panorama* é um serviço de curadoria de notícias que utiliza informações coletadas nos sites de veículos de comunicação consagrados em todo mundo	2020-09-22
6958	-32.10607	-45.950386	Seu Panorama	_Se você não quiser mais receber, envie #SAIR	2020-09-22
6959	15.458943	-15.369272	Seu Panorama	O *Panorama Analisa* é uma curadoria que esclarece e aprofunda assuntos em voga no Brasil e no mundo	2020-09-26
6960	-21.289291	-20.718637	Seu Panorama	 Aqui você vai saber tudo, ou quase tudo, sobre um tema específico	2020-09-26
6961	-4.1592946	-2.283759	Seu Panorama	Podcast: *Setembro Amarelo – Desmistificando o suicídio* 	2020-09-26
6962	-0.55145293	-38.83124	Seu Panorama	🎧 Ouça o Panorama Analisa aqui:⏯️   	2020-09-26
6963	26.36416	-11.357486	Seu Panorama	🟡 Cerca de *12 mil suicídios são registrados todos os anos no Brasil, e mais de um milhão no mundo*	2020-09-26
6964	-9.466102	-5.0855	Seu Panorama	 Os dados em relação às tentativas de tirar a própria vida também chamam atenção	2020-09-26
6965	-7.142678	1.6593641	Seu Panorama	 *A cada três segundos, uma pessoa tenta se matar*	2020-09-26
6966	-3.2947168	-43.353413	Seu Panorama	 O Panorama promoveu uma mesa redonda com três profissionais da área para trazer diferentes olhares e abordagens para desmistificar esse tema tão sensível	2020-09-26
6967	9.869899	-3.9467614	Seu Panorama	🗣️ Participaram da conversa: Liziane Eberle, do Centro de Valorização da Vida do Rio Grande do Sul, a psicóloga clínica e docente Priscila Dias, que desenvolveu a cartilha “Florescer” para o Ministério Público do Trabalho de Goiás, e o psicólogo clínico no Tribunal Regional Eleitoral do Rio de Janeiro, Pedro de Barros	2020-09-26
6968	15.47003	-15.324397	Seu Panorama	O *Panorama Analisa* esclarece e aprofunda assuntos em destaque no Brasil e no mundo	2020-11-07
6969	-21.289291	-20.718637	Seu Panorama	 Aqui você vai saber tudo, ou quase tudo, sobre um tema específico	2020-11-07
6970	3.0711005	-18.929688	Seu Panorama	🎧 *Podcast: Polarização política, Direita e Esquerda*	2020-11-07
6971	-0.05023187	-38.873867	Seu Panorama	📍 Clique no link e *ouça o Panorama Analisa aqui*:  	2020-11-07
6972	9.937187	16.728859	Seu Panorama	As eleições norteamericanas são um fenômeno acompanhado pela mídia de todo o mundo	2020-11-07
6973	10.706758	16.410065	Seu Panorama	 A polarização presente no país é tanta e é tão clara que os candidatos à presidência calculam quantos votos de cada estado são necessários para levarem a vitória nas eleições dos Estados Unidos	2020-11-07
6974	14.838704	-14.193564	Seu Panorama	 No Brasil o cenário político tem ficado cada dia mais polarizado	2020-11-07
6975	-4.252466	-20.32272	Seu Panorama	ly/38ldxNE) de 2020 e da DataFolha (	2020-11-07
6976	3.1301095	-18.895002	Seu Panorama	ly/2Ih2oSE) de 2013 são apenas um retrato do movimento de polarização que tem acontecido cada vez mais no país e no mundo	2020-11-07
6977	3.0464175	-18.946768	Seu Panorama	🤝 *Mas, afinal, o que é Direita e o que é Esquerda*?	2020-11-07
6978	12.772321	-20.619678	Seu Panorama	🗣️ Além dos *especialistas em Ciência Política: Leandro Gabiatti*, mestre em ciência política e diretor da Dominium consultoria política e *Valdir Pucci*, bacharel em Direito e mestre em Ciência Política, professor e Diretor da Faculdade Republicana, hoje o *Panorama Analisa conversou com quem nos acompanha para trocar uma ideia sobre política, ideologia e opinião*	2020-11-07
6979	0.17655437	-40.300865	Seu Panorama	*Agradecemos* a todos que colaboraram para a criação deste Panorama	2020-11-07
6980	-5.7354026	-37.773773	Seu Panorama	 Confira as principais notícias desta segunda-feira, 16 de novembro de 2020, no seu *Panorama*	2020-11-16
6981	14.028493	-41.895565	Seu Panorama	_A leitura do conteúdo de hoje leva em média 6 minutos	2020-11-16
6982	31.552896	14.1431	Seu Panorama	*Maioria de candidatos apoiados por Bolsonaro é derrotada nas eleições*	2020-11-16
6983	-1.0841217	-39.04176	Seu Panorama	 🎧 Ouça o *Panorama* aqui: ⏯️ 	2020-11-16
6984	31.807648	12.947545	Seu Panorama	 *Dos 13 candidatos apoiados pelo presidente Jair Bolsonaro (sem partido), nove não se elegeram para as prefeituras*	2020-11-16
6985	12.08406	-8.122797	Seu Panorama	 Dois ganharam a disputa, em cidades do interior, e dois foram para o segundo turno, destaca O Globo (	2020-11-16
6986	30.322708	1.6267396	Seu Panorama	 *Em São Paulo, Celso Russomanno (Republicanos) ficou em quarto no pleito com 10% dos votos*	2020-11-16
6987	30.283415	0.20657036	Seu Panorama	 O maior colégio eleitoral do Brasil terá uma disputa entre o atual prefeito Bruno Covas (PSDB), que obteve 32,8% dos votos, e Guilherme Boulos (PSOL), que alcançou 20,2%	2020-11-16
6988	31.575321	-1.0854733	Seu Panorama	*Em Belo Horizonte, Bruno Engler (PRTB), apoiado por Bolsonaro, ficou em segundo lugar com 9,95%, e Kalil (PSD) foi reeleito no primeiro turno*	2020-11-16
6989	29.130896	-0.7996995	Seu Panorama	 No Recife (PE), a delegada Patrícia (Podemos), endossada por Bolsonaro, chegou na quarta colocação	2020-11-16
6990	29.35493	-2.7075748	Seu Panorama	 Os primos João Campos (PSB) e Marília Arraes (PT) disputam o segundo turno, aponta o G1 (	2020-11-16
6991	8.704092	11.313011	Seu Panorama	 Em outras seis cidades, os escolhidos pelo presidente também não se saíram bem	2020-11-16
6992	31.97217	14.264149	Seu Panorama	Ainda restam no páreo dois candidatos apoiados por Bolsonaro	2020-11-16
6993	27.154774	0.71021515	Seu Panorama	 *No Rio de Janeiro, Marcelo Crivella (Republicanos) fez 21,9% e enfrenta Eduardo Paes (DEM), que obteve 37%*	2020-11-16
6994	31.724928	1.4288797	Seu Panorama	 Em Fortaleza, capitão Wagner (PROS) conquistou 33%, e seu oponente Sarto Nogueira (PDT) recebeu 35% dos votos	2020-11-16
6995	-5.6085844	-9.883252	Seu Panorama	bo/38TaCf0) destaca que o presidente apagou neste domingo (15) um post feito no sábado (14) no Facebook, onde apontava suas indicações eleitorais	2020-11-16
6996	31.456411	13.63624	Seu Panorama	ly/3fapQh6), *o resultado sinaliza que Bolsonaro já não demonstra a mesma capacidade de transferência de votos das eleições de 2018*, quando ajudou a eleger governadores, senadores e deputados	2020-11-16
6997	31.973984	14.40282	Seu Panorama	Ao comentar o resultado, Bolsonaro minimizou a influência de seu apoio aos candidatos	2020-11-16
6998	-19.105736	26.676847	Seu Panorama	 Ele afirmou que a ajuda “resumiu-se a quatro lives num total de três horas”, relata o Poder360 (	2020-11-16
6999	6.492804	7.7635584	Seu Panorama	*Além de BH, outras seis capitais ficaram conhecendo seus novos prefeitos neste domingo*	2020-11-16
7000	30.299114	7.14981	Seu Panorama	 Em Campo Grande, Marquinhos Trad (PSD) foi reeleito	2020-11-16
7001	7.7279906	2.2972639	Seu Panorama	 Rafael Greca (DEM) foi reconduzido em Curitiba	2020-11-16
7002	11.446972	-5.561908	Seu Panorama	 Também do Democratas, Gean Loureiro continuará no comando de Florianópolis	2020-11-16
7003	30.242435	7.2361407	Seu Panorama	 Em Natal, Álvaro Dias (PSDB) foi reeleito	2020-11-16
7004	30.310987	7.1033683	Seu Panorama	 Em Salvador, Bruno Reis (DEM) foi eleito em primeiro turno	2020-11-16
7005	25.034098	-3.6256502	Seu Panorama	 Em Palmas, única capital onde não poderia haver segundo turno, Cinthia Ribeiro (PSDB) foi reeleita, reporta o G1 (	2020-11-16
7006	-8.540513	18.389627	Seu Panorama	A apuração foi marcada pela demora na entrega dos resultados	2020-11-16
7007	-23.392048	-0.8877358	Seu Panorama	 Segundo o Tribunal Superior Eleitoral, *houve um problema no supercomputador da instituição*	2020-11-16
7008	21.593801	13.500587	Seu Panorama	 O presidente do tribunal, ministro Luís Roberto Barroso, *garantiu que o episódio não afetou o resultado da eleição*	2020-11-16
7009	-2.0560617	-15.470275	Seu Panorama	 Além disso, o aplicativo E-título, que substitui o título de eleitor, apresentou instabilidade, e a instituição sofreu ataques de hackers, relata a Folha (	2020-11-16
7010	31.079016	11.534574	Seu Panorama	*A falha no TSE serviu de combustível para apoiadores de Bolsonaro colocarem em dúvida o uso da urna eletrônica, sem apresentar provas*, aponta a Folha (	2020-11-16
7011	26.56816	14.369635	Seu Panorama	 O jornal destacou os tuítes da deputada Carla Zambelli (PSL-SP) e do filho do presidente, deputado Eduardo Bolsonaro (PSL-SP), que além de suspeitar da idoneidade do pleito, ainda defenderam o voto impresso	2020-11-16
7012	-1.6647446	-16.547342	Seu Panorama	 O presidente do TSE informou que o sistema de apuração não circula na internet, por isso, não pode ser alvo de invasores	2020-11-16
7013	8.648383	12.404692	Seu Panorama	*A abstenção ficou em 23%, sendo a maior em eleições municipais dos últimos 20 anos*, reporta a Folha (	2020-11-16
7014	26.420757	-1.4669144	Seu Panorama	 *Porto Alegre foi a primeira capital em abstenções, chegando a 35,4% do número de eleitores*	2020-11-16
7015	28.421156	-2.2737317	Seu Panorama	Na capital do Rio Grande do Sul, *o segundo turno será disputado por Sebastião Melo (MDB), que obteve 31% dos votos, e Manuela D´Ávila (PCdoB), que registrou 29%*	2020-11-16
7016	21.978756	2.6783283	Seu Panorama	ly/2KczrbL), o atual prefeito, Nelson Marchezan Jr	2020-11-16
7017	7.8385277	19.668335	Seu Panorama	 (PSDB), ficou fora da disputa, pois recebeu 21% dos votos válidos	2020-11-16
7018	32.01829	13.749192	Seu Panorama	Carlos Bolsonaro (Republicanos), filho de Jair Bolsonaro, foi reeleito vereador no Rio de Janeiro, mas teve 36 mil votos a menos do que na eleição de 2016	2020-11-16
7019	7.6112967	6.3273892	Seu Panorama	 *Ele também perdeu o posto de mais votado na cidade para Tarcísio Motta (PSOL)*, informa O Globo (	2020-11-16
7020	23.914701	-2.1069407	Seu Panorama	*Em São Paulo, o vereador mais votado foi Eduardo Suplicy (PT)*, destaca O Antagonista (	2020-11-16
7021	8.7589035	2.0485294	Seu Panorama	 A capital do Paraná terá pela primeira vez uma mulher negra na Câmara Municipal, a professora da rede pública Carol Dartora (PT)	2020-11-16
7022	23.310467	3.212963	Seu Panorama	*Em Caraúbas, na Paraíba, o novo prefeito foi escolhido pela idade, porque dois candidatos terminaram a disputa empatados* com 1	2020-11-16
7023	21.6004	4.1028337	Seu Panorama	 O atual prefeito, Silvano Dudu (DEM), é mais velho e permanece no cargo, aponta o Poder360 (	2020-11-16
7024	29.800749	8.462613	Seu Panorama	*Em eleição suplementar para o Senado, ocorrida em Mato Grosso, foi eleito Carlos Fávaro (PSD)*	2020-11-16
7025	-10.063987	-3.9052055	Seu Panorama	 Ele ocupará o lugar da Juíza Selma (Podemos), cassada por caixa dois, lembra O Antagonista (	2020-11-16
7026	19.839218	8.253705	Seu Panorama	*O presidente interino do Peru, Manuel Merino, renunciou após seis dias no poder*	2020-11-16
7027	15.580276	16.52618	Seu Panorama	 A atitude foi tomada depois de um ultimato do Congresso e da morte de duas pessoas durante protestos neste domingo	2020-11-16
7028	19.301577	16.9505	Seu Panorama	 *O Peru enfrenta uma série de manifestações contra o impeachment do presidente Martín Vizcarra, ocorrido no último dia 9*	2020-11-16
7029	23.232292	9.04941	Seu Panorama	 O próximo comandante do país será eleito pelos parlamentares e o escolhido será um dos congressistas que votaram contra a destituição de Vizcarra, explica o El País (	2020-11-16
7030	1.6619562	-27.122566	Seu Panorama	*Lewis Hamilton, da Mercedes, ganhou neste domingo seu sétimo campeonato mundial de Fórmula 1*	2020-11-16
7031	1.7605731	-26.986425	Seu Panorama	 Com a conquista, ele se tornou, ao lado de Michael Schumacher, o piloto com maior número de títulos da categoria, reporta o Globo Esporte (	2020-11-16
7032	-7.594155	1.6173607	Seu Panorama	 *Hamilton disse que gostaria de aproveitar os holofotes do momento para pedir um mundo mais igualitário e que uma “oportunidade não dependa de onde você veio ou da cor da pele”	2020-11-16
7033	-3.9183185	-41.846127	Seu Panorama	O *Panorama* é um serviço de curadoria de notícias que utiliza informações coletadas nos sites de veículos de comunicação consagrados em todo o mundo	2020-11-16
